Product_id,Selling_Price
TSHEHU5RQSZZHSKF,6071.2563
NKCE2RPCN6RCTGDG,6141.2617
ACCE45UGGC7GVAVG,6459.4272
WATEBFPXFYMWJGJZ,8682.877
DRPEFZDBMRGECGZG,5395.9487
TOPE2HZRFKVVTCKU,4301.0654
CRTECN2QYKFNFXCZ,2141.6494
PCSEC86VEVSKD5ZY,1805.9863
SGLE8YSWHJAGP3WJ,9431.456
RNGE88Q9HE9RQYEM,9197.396
CRTEA7HAFUMPQNHJ,4727.072
TUNEB42QBZHYP57B,12678.111
MTYEGUA2VUJ9UDGX,10710.33
PAEE8NDKHJ7ERAPT,6785.177
SCFEHDJKTM826ZRA,4471.565
RTRDFFYGKJAXPUUG,2337.129
BRAEDQDFGYCZUFEJ,1563.2871
WATDK2G2WM5XHF9S,6594.6113
BRAE3P8YWVZGNYZH,5315.9976
BRAEBKJSNVGDG4DP,2834.8901
MUGE7DUFGUZDQMTQ,2073.8604
BRAE7Y46JXZJHN47,7043.0015
CRTECN2QVB7UDF2P,2670.9082
CAGE76FNT9D99PZK,2879.7024
MUGEAGGKHFAM4YZG,2066.3152
DREECRS4EHXNA9UH,4056.0754
NKCDU4RZC2AFABJV,3157.476
SNDECYHFHV7XHZNN,8091.1885
DRPEHYHGSSEPB6HW,4943.419
MUGEGZUHVZ4Y85DV,3788.8662
BRAEBBMQYHRSZ5JC,2545.4133
NKCEAPCXCP8GZG5Y,2490.2612
RNGDWKZN9DSHFHYY,3446.4604
PACEB7GGJXVVDZFZ,1950.1735
BRAEDQDFSDVTSSWK,2341.464
NKCDWBPZAJH88YAZ,3326.4683
NKCEB774SNZGVYW3,2598.6257
RNGE88FRA9DMA4UZ,4022.613
BDSEJJ6USEQZS3QA,1399.9934
MUGE9HRRKMGKHMRT,1046.2981
NKCEAX7HH7BFTFHF,3558.6953
NKCDUYA5PQWDKMBZ,2544.0137
WATEFWP4V5ZEHZZY,3415.3433
BRAE8QNFXPTNHXKB,6952.0034
NKCDWBPZGZJNYCCS,3675.8147
BRAEDZ7TZNFQTXZA,2043.2599
CSPEGNS9GZVAGRY7,4865.13
NKCE6XU6DA4HYYGN,3690.443
CRTECN2QYMHJKQ3G,1074.2485
LJGEATZSESZPRQX3,3439.5999
CAGEBTGHSVHHWPG6,7998.55
SOCEJZT8FMXJ8VHZ,5065.064
FLUEGKG2K93HY9TC,3976.4194
SUDEHYGVDNRHYPTW,5628.1406
NKCECZKQCFGWJ36A,2424.0415
TOPEHZNQGZJYYJHE,2920.1462
NKCECGVBWQWGZUVG,1641.4847
BRAEDUXKVAPEV9G6,7257.577
RTRDYYTZSUUNFFUT,1010.0688
BRAE3WVQZZUJA4JW,5337.618
PELEGHQP8GMXYF6V,3354.7722
NKCE9YFCEG5FXMAH,3756.8467
TOPDZGV8GUEXZNUT,5163.381
WATDZ5HGRGZG4AFT,9353.947
MUGEACY8DDWFGRUA,2203.4636
RTRE7FT9VKRGNTRR,8426.929
RNGE7M9279JQH6M2,6642.9443
RNGE86J7VJNYBSHZ,3506.2317
TOPEHZSMJYWRYH8F,2568.9692
BLAEE3YX3WETHSZD,6161.285
ACCEAZCVEKWMNSEY,1508.0475
SHIEB7A6NCNJNZJD,4008.8574
WATE2FAHHP3FEYG6,9350.188
TOPE9PSGHRKUCXKM,6008.073
MUGEAGGKKDAXEA36,3663.312
TOPDX9TF4PYJMX7B,3184.4321
SHIE9J6PVG9ZE9M5,3876.4263
TOPDZFGCFH8AMJ4B,4798.154
RNGEA9ZXDDFHAVMZ,2406.6545
PLLEHQV78ZFHTE7X,2925.633
BRAEDTGQMXYVF7NB,5574.6216
CRTECN2QVSZP8JDW,815.4484
KRTE5PEEG7YAGENZ,11495.73
NKCECGVBKYNJGZZQ,4176.923
RNGEDAK2KK6VXQQ5,7317.8867
RTREF3PGZGTGBHT7,6141.6577
MUGEYYXFNGQ6A3FP,3864.481
SLOEBHYNHETSRBXN,5961.4326
ARPEGDHSXZJSHGSN,3441.9055
NKCECPHGBUZPN2KU,5950.623
VSBEGBH9QBHT2MQF,5501.073
BRAEB2ZTXQQTYTEP,2218.3643
PANEENEMG9NPM2QQ,3870.4387
SNDEHZQ7MMN272VX,3921.9102
NKCED2ZGYAP3UKJY,6118.269
PCSEC86VKYNCPSDK,1856.7051
PBXEBYHYS3UXVBE5,4601.432
NKCE8ZJ2PXWJQZZX,3011.96
AIREGHYGSZKZYZBB,4205.368
HMBEE965MNXMUSFY,6684.94
HAREGG26JVZYCC8B,1942.3962
JEAE2KFRBNFZFWE6,3208.7524
DIAEJUCFFWRXYACA,5651.2544
PCSE76X4U7MFDPUZ,10820.997
MUGEGZUHAVWFHSER,5019.854
TCVEHSMFHCPGH9QJ,3688.9563
NKCEFNPJ5M9JZJR7,2286.1094
PTGEGUP5KM48MRRW,2970.1638
KRTECAVZHVTGR2YV,6811.117
JWSE9KZTWGWKVYYH,6572.889
PCSE95HXQE744G8Z,5456.982
DREEGZ4CUZH5CATV,4497.581
BRAEDQF7KGNJ2EEW,8847.987
PTPE4P39G9SVGHRZ,2449.4883
NKCE4PZ6HYWFZUAN,850.2364
SNDEDFYPJFHXG98W,2893.751
TSHEHU5RWCQXRWF9,4886.946
CRTECN2QYVBX5Y4W,1124.8104
NKCE8HVPEPWAU2HF,2895.258
PTGEGUZVM4X9XZWG,9959.369
BRAEDH76Q44DNY23,8442.349
INKEF7WMPUEH9G4V,3759.2158
CRTECN2QS5JJAFVP,5357.819
SHOE2FQCE3QFC8ZM,3772.2446
TOPEEEPV4GFFSHJG,6130.9575
PACE43HF8JWNA2GY,3410.8853
PBXEAHTCHTG62WSA,3225.3948
PADEHZFJGQNSEVKC,4094.388
BRAEDQFRZAAEWCDT,2896.705
BRAEDSKCJJUEVC6B,1687.8103
WATE8PBFZKV5BYDZ,11968.477
SNDEHYMXZTFRYZQV,6416.326
NKCDXYFHPJ4UNFPU,3864.9329
RTRECTV9PSVC8Z9Y,8118.6724
BRAEDXPFA43N8HW9,7182.0596
PCSE4C9YYYYXGNFH,8192.509
MUGEACY82SGHCHYY,5065.087
CAGE7UCEDBWHWF48,3184.2542
ACCEDTNRADHZ35UD,4999.168
SHOECKEYFVTA6E8S,6462.9927
CRTECN2QTK6FRYHR,3069.0337
NKCE7MMG7YSJCBZG,1858.0505
PTPEDDXTMZKMNXHX,4359.9937
ANKEGPVMFV9BJBJM,6097.588
BRAE8WPSGGK9DQHX,4055.965
KHREH26Z6GEDTYYH,5813.9478
NKCE9YX4TREBP4UZ,350.77203
SHIEHYHMWMYPDFSU,4367.268
BRAE7KQVYF75XZRE,5293.7227
TSHEHU5RHTSZSCAY,6375.261
PAEE8EZHZFKKYMVK,6257.0684
NKCE7PZPCSNSCHWT,3996.2273
CAGEBFPEVT4JFGPC,3378.358
NKCEBBYSAMV3GRMV,3058.2224
PAEEAMGFHMZW72XN,5950.985
DRPEHYHNCZXNYFZH,4733.3994
NKCEFAG9U4ZHRHKU,3759.2913
BRAE5F3KGW3JVKJH,1726.9246
JWSEBUKYNF45Q8DG,4713.012
BBAEGJFRDFNK9FCH,6199.5938
SHIEBY82HGZCTH5D,3743.8406
JUMEHUFGYXJYP29C,9526.099
MUGEAGGKY7DVDTYA,3819.2524
SHOEBGHJZB2UKFC4,4010.7664
CRTECN2QYUDAZJ8T,2619.707
WATDEWZ9UMDYPWYC,2156.9067
TROEGZ8QS74W4XR8,10477.208
BRAEGJFX4ZCMZHH6,5191.9683
NKCECJPCUYJZZQTR,847.3622
BLAEE6KTUAEBTDKS,9428.52
MUGEACY8TXGZFHKY,740.2843
BRAE8EHTNDJHDDAD,1783.0626
NKCEBFWTTMZH9MAR,5311.4194
FSEEHXHFG6KCYVVU,6846.318
WATE3YHHFFCUGZFB,4244.967
BRAEAM6PF9YRAWWQ,7293.4785
DTHEHTAZPGKDZXWH,4222.2334
BRAE7V2UXPZMDHQ7,7155.0474
CNBEJ9EDXWN8HQUU,4629.9575
TOPECYENWHHDGFCH,3761.0579
BOLEHUEBRTVCGWMK,3787.3567
TOPE8H5DGZH8GTDC,7838.61
PAEE8G6NHEZMBWGH,7946.932
LJGEG57E8US6WQWE,3112.4724
NKCEAVVRVBGADAHE,8649.85
SHIEFZ2GJGAHATFG,2314.5188
NKCDZJB8WUWBH49M,3587.7778
HAREG4928QYXAP3E,7512.2266
PBXEBQGM4J4AWAWF,5570.571
JGTECTXNVGH5GYM5,5086.0273
SHIECPXYNJ8UHGFN,7076.179
NKCDWBPZ42YGY39Q,1153.7535
WATD9H76N5WQYVGJ,9162.894
ACCEBWRHKPQCGJNF,4708.3545
NKCEB2S9MFVUCSQU,2301.9211
CRTECN2QVHHZ5THC,3580.528
NKCDUEHCBEY7YZV8,1748.6924
SHOED5DCYU8HWRDH,3031.546
ACCDQDYBKTC6G9GH,8746.037
WATECVGYJXPGREKD,2563.1904
NKCE7TZG9AG6F3YB,4168.424
PBXED6C4RKBW8SRE,1252.2399
CRTECN2QXHMJ87BG,2453.9958
SNDEGFJHB7XH9YPW,2876.087
NKCEAVZ3ECSBFANG,4198.6475
BRAEB9ZNSUGGSFQV,4688.953
WATE9CFHPAEU3G4B,5281.1855
NKCDYQ3RWGURBTAV,1071.4014
BRAECRHEHYDVDRTG,2289.6143
NKCED8HZ3VQRHGGF,1635.5792
BKPEGUJHQSJUZBVF,1707.4736
BRAECHF3WZHZBQX2,2277.2388
BRAECQGS8RZDBQXM,1905.1813
BRAEDNX2TYZYQQZ2,3742.8704
NKCEDAN8ZMVMTDMB,5362.0137
TUNEBE8ADAYHZ4PG,8373.901
BRAEDN37XKYGFKGR,8127.5186
CRTECN2QYUBADBHF,3709.2537
SGLEGBV6USTHRNDH,4022.0967
NKCEAPCWZTGKKMGW,3290.7046
NKCDSRPAFNQEXDZG,2467.6343
ACCEGNVADAYPFTER,4018.1736
SHOECP78YDYPYPSE,3568.407
NKCECKHZPB2JMPGF,11472.034
CAGE79CEHJZX52XS,3390.72
SHOEH4FSHEDEMVTM,3444.1733
NKCE5UY9JMZP9NGF,6493.709
RNGEDAKAZXTGZNAM,5942.9966
BRAE5PKZBZGYZEMH,7900.379
WATD9H76GH2CHZ48,7954.614
ELWEG4DCHBUNHUAD,5879.0703
BRAEBBMQJ9ARUWCH,1661.5433
MUGEACY8FADKRHPW,1801.0062
SHIE53GCQDQEK7SF,6182.619
TKPEG2Z2CWU9AHXG,1471.9406
TOPEGGA6H622PCDF,2102.0125
RNGEFP2XDHURBWYP,1094.819
WATE5HFYAAFVDZMJ,8388.184
HLUEJQ3TART8YBKJ,10221.341
BDDEH93ZEEZY7CHM,3877.6965
SHOECXPMAQXZ3QPH,3901.9053
BRAE8X2ZZMYUZGGU,1623.8254
CRTECN2RCWZTMS2F,2586.7554
PHFEGJGHPSYKMHES,2062.4233
NKCEDHHPRYYZURBG,7234.3706
DSEEHETVWRX9FZDT,2801.8557
TOPE7H6NJKNYWBGN,2785.185
BRAEAM5DR9NS5XPE,4244.191
BBOEGP4HM4C5WXVC,1391.2885
TOPE7ZHZJY9AJM7H,6194.304
BRFEHWGA3B6YEWNG,2331.0442
MUGEAGGKRHSXEGCV,3585.371
NKCE6TNZZKEGKPGA,4054.1194
ACCEGH6RPWY9DHAB,6099.887
SHIEBJH8XQ2TEASA,1919.5527
GLSEHFJZGQDR9Y6Q,5870.2925
ACCDQDYBDNZRPMSW,6822.882
CRTECN2QVH5KUGW4,3955.7139
CRTEB774JMYWBRMV,4226.276
BRAEAW9HUAWTZGSH,3516.096
BRAEGJFXJGTRFEYE,1187.3899
SHIECRX5GAVFAKJ7,2785.834
PCSEC86VU9PMZYMP,8373.169
WATE8C5ZUTSGNEMF,3158.618
NKCE2W3WYQZ7TCRA,816.9031
BRAE7DRSNFESBUYT,5702.4805
PBXEBSMZKB3GTTS8,8032.1416
CAGE9ABAYFMUUH45,57.657993
DREE8MF7NWZUYSBV,9245.898
BRAE3WVQHJWKQZHZ,1994.2361
SHTEB5MNYHJJQGBJ,3882.8262
PAEE7A8QGN6WSYAG,12526.13
MUGEACY8QAHZFFXV,2095.2688
AVCEJCHZ2GVMBVP2,3142.6833
CAGEBTGG3AZRBFHE,2893.8782
TSHEGGCKYG5GGGMU,3260.215
MUGEAGGKKZBHTBHW,3052.266
PBXE7NYSPF4FKVY6,3302.0742
ARPEEMCAMGADRCGQ,4288.3457
ACCEF3Z2XMEEJVWE,7523.3545
SHOEFMRZZAXFQW4F,5745.0024
TWTEHH2B5EZ4PK6U,5235.834
WATDXFGTMYAAZYW8,3239.6155
SHIE9J6PPZ44RZDK,4622.7646
NKCED6EXHFFHUFEW,12966.247
PBXE78PHEKYZRPSC,9990.644
CAYEJFYZ6B73NUMH,438.2085
BRAE8RSAHXUVA9FQ,1631.2804
NKCE9W4ZNQGHCENM,1046.6606
SHTEDWHGGHUZZTMZ,1201.0322
NKCE7ZPRDS6PZTAA,2197.5981
SWTEDVZZ92PX48ZY,4705.009
PCSEC86VZVTTBKJE,8095.9375
TKPDS6ZEWH4KF3SJ,7394.0376
NKCE2B57DXAZBYER,2427.5103
MUGE6A5HP6TG9YCQ,2076.1904
BRAEB2S8SVFDT9HA,3371.847
FABE88MH9NNKPM4H,3567.8318
WBTDMEZTUWBPD5DM,4348.067
VANE8KP4GWZPNKQZ,6013.0386
PCSE9R7E3AFG7F9H,7147.5166
ACCE8XZMBCKRGRVS,1581.0804
BAAEGHPNYQ5JMZNZ,7371.762
NKCEASCZT3V6YGJV,2811.633
TOPEYJZ7PUP4YRP3,2871.391
PCSE4VAVUPCMZZ7A,4290.572
BRAE5F3KHHPXDMUR,2830.9473
CRTEJU6FJTEHSVTR,5174.8447
PTPDVPFYEKTVFEZ8,2877.973
JEAEHYZRRZDZZNWT,5678.455
JWSDYFUFNYBSDY6B,4088.5598
CCVEFX3XNKFEF843,7361.536
PACE66XREPHDU3NH,4410.675
SUDEGGB3E5K4UNYW,2099.6382
NKCEB3ZCW2HXUSFX,1667.5339
PCSEBFEH9XA3B2DF,3155.879
BRAEBCY3JXSJFNZH,2314.8374
CLTEHE9GGXJKCWCV,4945.5654
CAGE5QJG2PSHZA28,455.43723
BRAEFR6JZXBQ9NJK,8223.518
BRAEBCY3V4ZR8UUU,6467.7563
DREE3KKW8HYZJHZY,3752.7913
FABE92NVVHWSKHAX,4527.2573
CBKEJ3AZYYJTEHK6,5308.792
SHIEA6YUZCDGZUCG,3818.6648
SHIE9J6PYBXBYHRZ,2172.8018
FABEADKA9VBM9DTM,4542.6997
BRAEB2S8TG98KYGJ,9932.101
CRTECN2QX4FC2UAC,2682.853
NKCEAQPGSPXZDCSA,5648.5483
NKCE5TFVHZDZTAYH,3244.864
BRAECCDUHY5DYWFW,2673.3674
NKCEFFFP9THXHT7P,1964.7612
DREEAVB2QKSZN4HH,3951.3718
SNDEGSZD4WHWUEPU,6917.6377
NKCEA5FHH53NDT9H,4292.4463
NKCDU4RZYTKBTQPC,2972.5857
MUGEBFGFT2CSSGVM,1388.0945
PCSE2ZFDQHP9ENMD,8133.633
SHOE3TZMQHKWG7TT,5016.5723
SOCEGHFY7ZZ9G48G,3885.8552
SHOEJUQGNBAHYR3E,6500.423
PCSDY5AFFHEADFCS,7774.0386
BRAEGJFXJR4GPU2C,3478.69
NKCE5UZHWVVB7FCU,3440.1191
BRAEBBYRHPZNNP6Z,6281.825
PCSE98DZU6XXGY3C,6646.6367
NKCE4PZ6UJQG9QQE,1487.1057
PASEA46QFBTUGATC,2078.1729
CRTECN2QZAQWXEKU,3441.9812
CRTECN2QUHEXQ5BG,4911.233
CAGE9ENYESDHRAZG,5037.4062
SLIEHUFGN6EAJZZV,5444.651
BRAE7KQVPZXEUTHY,8458.746
BRAE9RDPFQQHHNNE,7916.795
SHIE853ADDAHYSFQ,9546.665
PCSE9HAGHNGNRHZD,13381.452
WATE7VE24DXUPMAG,8883.866
PBXE4WZJC3ZN8NFC,10616.335
CAGE6GQCC6YG7FTD,7116.314
PCSE6SJGNDGTHPGR,3621.8335
TSHEGCZTUAZAYE7G,3147.8113
PCSE9YCZXDYVMBYZ,4052.0657
DREEDR97RXXXSZXX,2386.6956
BRAE8UZGGRVBCEHM,8495.435
PBXE5YG7JZP48WAF,6418.7695
TOPE4NB7QJFGX4PV,5875.96
NKCE6SR49QBZZHMP,10787.029
ACCE8XZMFNFCDPXE,6792.1094
NKCE45SJXTBHBFPX,5137.6484
CRTECN2QVVZWDMVZ,2654.0754
MUGECEVFM93JBPEW,3686.5132
PCSECV3F9MXQZH3V,23.653673
NKCE2RPCH7YGSPX9,5865.8716
SHOECVMMYCMGFZZP,3148.6018
SHTEDFFJMHZWSYT2,4441.91
NKCEAZ6FBHSGCGAN,4224.4976
NKCEGZZGGGDCERGH,7357.6973
NKCDU4RZZAMFHSQY,3857.0952
CAGED6YFXAHXJSDH,7138.2627
WCTEHU6FYRC6WWCG,4070.4736
WATDZ5HGFJCH2FGY,8070.9204
IDMEHY86YP4NFZUG,3291.2424
NKCEFERXYKGHFACG,4802.7163
PBXEDDEFFMKZM3HG,863.70306
VLBEJKMQ9QZS8ZXH,850.7754
DREEG9JRZUZM5CBH,5565.109
NKCE6GJ5JHFKSM6T,5683.899
SHOEG5XHVBSU5BRW,4623.001
BOTEEWFAGTNGUQ5A,4719.9683
ACCEGUY9XYXUMRDA,6766.6084
CRTECN2QUBFBECYZ,7287.6304
CRTECN2QSWDGMGZZ,4075.6025
SHOECSWQCEZRR82X,1092.2598
WATDZ5HGGUGHEZMH,7657.2275
NKCED8EGPHGKRPBH,6136.4185
CWDEGNNW8YCD2VHQ,5322.6685
PBXE89GKDPBANA86,3472.1057
ACCEA7PVQP8H27UH,1353.4194
JCKEEB5YX5Q8HYBM,2438.054
CAGE8PKGVCNS7JCH,5855.384
NDNEBA9VUFJGTDEE,569.9647
BLUEJQRHM9VA48GF,6068.3164
PCSE6SJGCFMBG5PU,7022.7837
SHOEJP2GGGP2GGPB,3801.9763
CAGE8TQ8A7TPFYZN,2012.4026
TSHECHFVV3F5FHK2,3288.6194
TOPE3NVYHZNAEPHA,3547.2617
BDGEGEGCZ5ZDXBX9,11250.125
PCSE3YFFCYQVRNYX,5985.054
CRTECN2QW9H2NWF2,3085.4336
TOPE7ZHY4ZX6VHYU,4454.904
NKCE9GY4ZH4Q4K69,71.11555
KLSEGTBP3VQPZTHF,3440.8523
BRAEGGFEQRWYDHHK,4401.7803
PACECF9NDZG39YPR,4958.397
SNDEGZ8XGC4BWUZF,5915.449
CRTECN2QZVM6SHSJ,2909.514
SFFEGJZHZPYSE7YD,3965.6135
NKCE9YFBJMTVANBC,4363.163
BRAE9WYJXR43VESQ,1839.864
FABE7D5ZSVVRPG75,3594.4783
ETHEGNMSZPZDZC6T,2748.7983
CRTECN2QWRACCVZW,4425.2407
CRTECN2QT6ZMHHHH,2909.3203
PBXE8W55A32CHXZD,1540.1895
SUDEGGAVHGYEQJAH,2864.666
NKCEAZ6FXQFHJH2Z,533.7732
NKCDYFHQAKQ62MHT,2874.2544
PTPE7H5JD4MH5T4D,4006.157
SHIEBQ8W6KQHQG6J,6162.3755
TKSEEB9MNUGDS9DZ,3761.1204
BRAEDAGATZZKMRNY,2284.1267
CPIEJCN3ASM9ZRXE,4017.2937
RTRDQGV3ZTKAZTPD,4133.67
ARPEG54NHHJDT9FZ,4866.8066
ACCEBUEKVFFUX2DE,8510.23
TSHEGYDYGFHGSHGY,6010.3516
VLBEGZ7SBMDMYTXZ,6255.177
TOPE8ZAF4NMCGHR3,2993.097
BRAEDQEDVYJV64GV,8168.9224
CRTECN2QSXKNSX8Z,3008.8794
BRAE3Y4ZP6GF4JKT,4514.3887
SHOEJWNPWBWCE7HQ,1803.9872
SUDEGVG6PJKDGW2Z,3590.063
WATEBS5YABDG6ART,5199.498
JEAEGE8QCDDXCXFG,4806.34
JEAEGFMHRSUHCHDY,12365.141
SHOEC8QGTYTSYHRC,5723.099
NKCECZJQS73UZGX3,3003.6619
CAGE8X8X5QEP5BWM,5044.1685
SHIECHC2G6B7JPTP,1158.311
PTPEATF8HNUX8SGY,4288.7256
NKCE8BG8ZXHRZN9G,7923.3613
BRAEBG4ZBVZDWG8M,1573.0466
SNDECV6YCADQHMUQ,6834.7256
NKCEB98TYYUZE7BQ,5139.517
TKPEJNSQMHREJYRD,5201.2993
NKCDUYA5RGAGR4PY,3815.811
CRTECN2QSQX5H4GM,4333.504
CRTECN2QVNAWZZHZ,3820.3125
NKCE6SR4YVMYZMGY,10406.841
PBXEAJVRV5HNMDTR,109.726906
SFFEGF6KZ9PPM4SN,4621.7725
RNGDY8PZCQHBYA8U,6919.499
PCSEAH5W7RFFGKFN,4669.097
RTRECZANMW6UAQ5A,3623.0022
PCSE9R3UWEMF57RQ,9211.686
SUDEGGB4EZEJ7ZPV,4872.648
BRAEBBMQZJWQQFEE,3353.0986
CRNEJB4NE9FYSGBR,2970.6558
NKCDR6BHVPTCG7HA,10310.934
PTPE4JYTBXSZSZPF,3394.923
ACCEGGAF75RZUBTU,12879.277
NSTEG358AT2YQVV2,4583.248
ACCEGKXQ9ZFSWKMU,3491.329
SHOEBG6ZUGTSDGBU,5051.9
FABE92NVJWFVRWTZ,3735.8975
ACCE8XZMEQ5C2MU7,5308.0737
SHIE2XDXPYYGJJZN,1870.1667
BRAE3RFCGHJGVJ9Y,9404.203
NKCEA5FH9ZB34DEE,6099.202
BRAECFAQXWGHUZDQ,1853.1378
SNDEBG864TPNPGSE,4740.7734
SHOE3MYBTPZVTGYM,4738.2983
NKCECW7BGWYRZ3BP,4034.3235
ACCEGGAYF5HTP4RG,1169.8502
BRAE8RSAJKCPQ4WP,7451.59
ACCEGXK4RRVYHJZR,1304.05
CRTECN2QWHKJ3PBU,4447.7144
DREECUW7PKBTZPRA,4054.461
PCSE6SJGZWXPQY9G,2600.7263
WATDZ98SPFAQVHWR,8663.692
CRTECN2QZ2HFUHH5,3027.0022
CRTECN2QS7YHAKV2,2220.314
NKCDU4RZNVATGYZZ,1638.1614
TOPE7W4CTFFFDQBH,4140.445
NKCE7MMGDBM6ZYT5,3803.4556
FABE92NUSYEWSG56,2765.419
NKCEFFFPZC5FFNSY,4537.3564
BRAEGGER5HFB7YXT,8176.923
KTAEGFPRCCS46ZMA,3461.2312
SUDEHYGUBYUKVZYJ,5940.2236
SHIEHZRCHVFEEVMR,6173.387
RNGE9HEA2SSEK9ZD,2575.4106
BRAE74BRYKNFVGQE,2222.4602
AVCEFURSJBG924HG,2568.5598
DREECZJEPZNGBSFZ,3919.877
SOCEJPT5QW94BHWE,1573.1581
ECOEFYFCC2BUSBN5,3205.6716
BRAEA7GBQR7ZZN4K,2343.4722
TOPE5N5ACWGNUWBY,9870.21
BRAE8X2ZW4ZPDQ7A,6211.799
PELEJWHBZZHFCF4H,5353.239
PBXE6YVW4CSQGJPS,3189.6091
NKCE5WSJTHTHQFUG,4134.6455
PACE5VYXKSZZ8GKF,3021.2268
PELEGWXGPG8UEXPN,3243.3416
CAGE7CZRJ39MZ33R,3225.8691
CLTEGE4SGRTVHXAW,4423.3633
PCSEAH5WZB8HNWEG,6678.694
MUGECEVFKB5RER6P,3807.403
NKCE3H6BGY7BF6K9,7950.5557
CAGE7CZRW6MNSUH4,4860.0327
RTRDMNVFYZZBXT3G,2885.0352
CAGED2W2SHVURMZH,5938.077
BRAECTFYYHAUWR3A,2275.7634
BRAEAR7WUVRVUAHY,1861.621
GUAEJGQCH9BNFH2J,6783.105
MATE49ATZAJFGTHF,833.6607
NKCE8SESTHKCG7FW,6175.914
PBXE9T4SWW4HSFGJ,505.68814
TSHEHU5RY4T3XXQZ,5569.1675
SHTEE72RZN4TVPUY,5666.4067
NKCE8RB5Q2SERPVK,557.96606
PBXE9YWGTTTX6KVV,3380.077
NKCDWBPZTRZJTVR2,2673.5447
NKCEGHR7YXJD3QVA,1503.6403
SHOE3S9BYE5XWSKS,6254.5073
DRPEHS7GGAEJHWGH,3130.79
TOPE7DNYTYVKXH8X,4652.5664
CRLEJ6B76SJP8ZVG,7199.423
BRAE74BREFRNXRYB,3301.0593
CRTEA7HABNRWRZSV,2654.168
TOPDX9TF8EH63HHG,4032.5955
ACCEJ6TESY6AFW59,4133.309
CRTECN2QZZJVMK8M,4221.2827
WATE3NWHWHGSECNQ,10946.308
MUGEACY8EXQKEZ8J,3771.315
SUDEGGB5XKHZ8YRV,10968.78
CRTECN2QXUGAJF8Y,1140.0084
TOPE6ZCJTWVV9GRK,8711.727
BRAEAHEHDB9H3E65,2016.0103
CRTECN2QVES5SGVH,4124.61
BRAEDSGAZES3SRZ8,4073.9932
TOPE954F2MKDZFTF,1357.154
BRAEE6YMYDZCTFHT,2350.6802
PBXEAJHVVCHEY59Y,2560.5544
CAGE6FYHBF3HYBWE,2623.708
NKCE59YWGAXY6Q4B,2786.3193
BRAECKHYSXQD8ZMC,5493.0083
SNDEHZMFFAHHZSHZ,6218.7617
TOPE9RCYS54YZNFG,4326.0845
NKCEC8AZHBUEHH6Y,3688.9207
NKCDYQ3REN9WJEAF,2562.953
MUGEAGGKXFT23YYH,4039.3298
NKCE8HVPRWTY5JET,2591.8123
PAEE8EZHYZESVZ2H,6022.325
SHIE8G24RUNDF63N,5655.7295
SHIEBCQZHBFMSFMK,3259.6653
TOPEBCJF2D8JB3RG,3777.7854
NKCED2ZG8GMNMMSF,3302.9167
CAGE75DFBFFJZZ2P,3398.3555
KRTECQSZAZSPPJWZ,13420.118
NKCE3Y5PHMWUUWQ3,5111.1606
WATDXFGTREYMG4ZW,2199.6853
GRKEG4UWCS4SNUSG,2486.4006
MUGEACY8MDQCWAGH,2358.7026
WATDZ5HGZZCZXDNC,9607.055
NKCE8E6YYVEUTNGY,2782.2495
JEAEGE8RGRFHFUU7,7337.8906
BRAEE6YMYZ4D5YGS,5718.2373
SNDE7FD6YA84VHSZ,2979.9277
NKCE5HYVQV5ZKAMB,5034.3237
LJGEDTGP6EVWQAJW,4903.291
SWIEHF3H7WG6VGMR,1984.2034
CRTECUWZC4AEEVTQ,3874.646
ACCDXH5HDZZU8QRH,6685.512
NKCE9ABEZFFRGABC,5101.838
NKCEAVVRRGHWXTNF,3731.7312
DREEYGCXYYZHDGDZ,3354.411
NKCE8RB5TUKH4USX,6053.962
NKCE96SXZGNBFP3J,8048.1646
BRAE8QNFWA34HGDX,9758.911
BRAEDTNZZN4ER8JN,2354.9102
BRAEAW9MTDZZZBH9,6009.022
PCSE6X3YSK6U4XMY,6426.4517
SHOEBBWKYRZHMMZN,3374.1606
WATDKB7JHUHHVMU9,209.16013
WATECSYFBDTEVR5V,2890.8499
RNGE96Y2DCHGZ5AH,4523.2085
VANED79Z5THRWD3K,3625.847
CRTECN2QWVBQNTHQ,3577.7188
USGEJPPVGZNYAJE4,8301.005
CRTECN2QY8BEJVAB,3680.75
BRAEDNX2YFFFVD3A,1833.0182
RNGE96Y4USHKXVCY,6069.272
TFHECYGABBG9NRZM,7072.635
WCKE2TFYRJA65QEF,2481.8909
BZREBXM8BFP6HZVP,6388.239
CAGE7DSFVSZDYPFF,1744.4915
SHOEGAJGGTZD6HSY,4928.442
SHOE2FQCR89ZNN8W,8071.1714
TSHEGF9YZUKYJKZG,7466.5156
CRTECN2QYZCRHWD5,2451.567
WCKE2TFYMTCGDBE6,3788.5488
LJGEHYCBH3VEAZYN,8398.245
CAGE76HYPAMJ7WKH,3282.3792
NKCECZJRGGSJS5MP,3074.542
HMBEHBANHWHNQF8B,890.0086
NKCE2V6XHV3DSGPT,758.2317
AIRE9B8EKTNR8J4B,4938.449
CAGEBTJBUKGHGBSJ,5812.338
PCSE7B6U2VYJZWSQ,14479.375
CRTECN2QX3VH7RD5,2107.7454
SHIEGQEQ8X5DPEWU,224.4099
